Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
SNGX,"Soligenix, Inc.",1.0025,17727046.1,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sngx
SNGXW,"Soligenix, Inc.",0.2847,0,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sngxw
SONC,Sonic Corp.,43.46,1551182577,n/a,1991,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/sonc
SOFO,"Sonic Foundry, Inc.",1.315,6465676.16,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/sofo
SNOA,"Sonoma Pharmaceuticals, Inc.",0.7699,8589799.707,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snoa
SNOAW,"Sonoma Pharmaceuticals, Inc.",0.03,0,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snoaw
SONO,"Sonos, Inc.",12.08,1219451526,n/a,2018,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/sono
SPHS,"Sophiris Bio, Inc.",2.1,63233421.3,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sphs
SORL,"SORL Auto Parts, Inc.",2.81,54246828.01,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/sorl
SRNE,"Sorrento Therapeutics, Inc.",3.25,397388767.8,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/srne
SOHO,Sotherly Hotels Inc.,6.72,95487020.16,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/soho
SOHOB,Sotherly Hotels Inc.,24.65,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sohob
SOHOO,Sotherly Hotels Inc.,24.1835,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sohoo
SOHOK,Sotherly Hotels LP,25.75,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sohok
SFBC,"Sound Financial Bancorp, Inc.",34.405,87382300.67,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/sfbc
SSB,South State Corporation,68.41,2519540437,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ssb
SFST,"Southern First Bancshares, Inc.",35.17,261160884.2,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sfst
SMBC,"Southern Missouri Bancorp, Inc.",35.48,319198800.3,n/a,n/a,Finance,Banks,https://www.nasdaq.com/symbol/smbc
SONA,"Southern National Bancorp of Virginia, Inc.",14.62,351588382.9,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sona
SBSI,"Southside Bancshares, Inc.",31.04,1089174107,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbsi
SP,SP Plus Corporation,28.75,653787707.5,n/a,n/a,Consumer Services,Rental/Leasing Companies,https://www.nasdaq.com/symbol/sp
SGRP,"SPAR Group, Inc.",0.7026,14514253.89,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/sgrp
SPKE,"Spark Energy, Inc.",8.88,309724081.4,n/a,2014,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/spke
SPKEP,"Spark Energy, Inc.",22,0,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/spkep
ONCE,"Spark Therapeutics, Inc.",39.15,1477799631,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/once
SPAR,"Spartan Motors, Inc.",7.64,268737786.9,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/spar
SPTN,SpartanNash Company,18.01,647276464.4,n/a,n/a,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/sptn
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,22.49,127068500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dwfi
SPPI,"Spectrum Pharmaceuticals, Inc.",13.07,1397358033,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sppi
SPRO,"Spero Therapeutics, Inc.",7.17,130404289,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/spro
ANY,Sphere 3D Corp.,4.75,9329090.25,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/any
SPEX,Spherix Incorporated,0.85,7261150.5,n/a,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/spex
SPI,"SPI Energy Co., Ltd.",1.6899,122529.5793,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/spi
SAVE,"Spirit Airlines, Inc.",63.13,4309538706,n/a,n/a,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/save
STXB,"Spirit of Texas Bancshares, Inc.",21.79,213268513.7,n/a,2018,Finance,Major Banks,https://www.nasdaq.com/symbol/stxb
SPLK,Splunk Inc.,108.02,15838517836,n/a,2012,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/splk
SPOK,"Spok Holdings, Inc.",13.15,255847267.9,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/spok
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",4.3,184635055.5,n/a,2014,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/spwh
SBPH,"Spring Bank Pharmaceuticals, Inc.",10.51,138575316.9,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sbph
FUND,"Sprott Focus Trust, Inc.",6.64,172803589.7,n/a,n/a,Consumer Services,Miscellaneous,https://www.nasdaq.com/symbol/fund
SFM,"Sprouts Farmers Market, Inc.",24.15,3081632639,n/a,2013,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/sfm
SPSC,"SPS Commerce, Inc.",83,1466163792,n/a,2010,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/spsc
SSNC,"SS&C Technologies Holdings, Inc.",46.28,11587677664,n/a,2010,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ssnc
SSLJ,SSLJ.com Limited,0.5,22000000,n/a,2018,Finance,Diversified Commercial Services,https://www.nasdaq.com/symbol/sslj
SSRM,SSR Mining Inc.,10.7,1286494716,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/ssrm
STAA,STAAR Surgical Company,35.42,1563138049,n/a,n/a,Health Care,Ophthalmic Goods,https://www.nasdaq.com/symbol/staa
STAF,"Staffing 360 Solutions, Inc.",1.38,6920724.84,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/staf
STMP,Stamps.com Inc.,163.3,2956061172,n/a,1999,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/stmp
STND,Standard AVB Financial Corp.,30.33,145489855.7,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/stnd
SBLK,Star Bulk Carriers Corp.,9.55,881999102.9,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sblk
SBLKZ,Star Bulk Carriers Corp.,25.215,0,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sblkz
SBUX,Starbucks Corporation,66.65,82685990000,n/a,1992,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/sbux
STFC,State Auto Financial Corporation,34.53,1487181824,n/a,1991,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/stfc
STBZ,State Bank Financial Corporation.,23.33,912074941.6,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/stbz
GASS,"StealthGas, Inc.",3.44,137120336.7,n/a,2005,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/gass
STCN,"Steel Connect, Inc.",1.68,102041688,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/stcn
STLD,"Steel Dynamics, Inc.",34.72,7970053287,n/a,1996,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/stld
SMRT,"Stein Mart, Inc.",1.36,65141372.48,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/smrt
STLR,Stellar Acquisition III Inc.,9.61,27076059.68,n/a,2016,Technology,EDP Services,https://www.nasdaq.com/symbol/stlr
STLRU,Stellar Acquisition III Inc.,10.5,0,n/a,2016,Technology,EDP Services,https://www.nasdaq.com/symbol/stlru
STLRW,Stellar Acquisition III Inc.,0.12,0,n/a,2016,Technology,EDP Services,https://www.nasdaq.com/symbol/stlrw
SBOT,"Stellar Biotechnologies, Inc.",1.14,6077015.1,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sbot
STML,"Stemline Therapeutics, Inc.",10.47,332953266.2,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/stml
SRCL,"Stericycle, Inc.",46.44,4207225066,n/a,1996,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/srcl
SBT,"Sterling Bancorp, Inc.",7.69,407664456.3,n/a,2017,Finance,Savings Institutions,https://www.nasdaq.com/symbol/sbt
STRL,Sterling Construction Company Inc,11.5,311286059.5,n/a,n/a,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/strl
SHOO,"Steven Madden, Ltd.",30.16,2637631942,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/shoo
SSFN,Stewardship Financial Corp,9.8,85028426,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ssfn
SFIX,"Stitch Fix, Inc.",26.69,2653212625,n/a,2017,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/sfix
SYBT,"Stock Yards Bancorp, Inc.",29.14,662857545.9,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sybt
BANX,StoneCastle Financial Corp,20.43,133780584.1,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/banx
STNE,StoneCo Ltd.,22.09,6120545420,n/a,2018,Technology,EDP Services,https://www.nasdaq.com/symbol/stne
SSKN,"Strata Skin Sciences, Inc.",3.07,91925274.02,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/sskn
SSYS,"Stratasys, Ltd.",20.71,1114405100,n/a,1994,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/ssys
STRA,"Strategic Education, Inc.",128.63,2792465330,n/a,1996,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/stra
HNDL,Strategy Shares Nasdaq 7HANDL Index ETF,22.98,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hndl
STRT,Strattec Security Corporation,30.25,113085299.3,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/strt
STRS,Stratus Properties Inc.,26.21,213699827.7,n/a,n/a,Consumer Services,Homebuilding,https://www.nasdaq.com/symbol/strs
STRM,"Streamline Health Solutions, Inc.",0.76,15226178.96,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/strm
SBBP,Strongbridge Biopharma plc,4.93,232622286.6,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sbbp
SUMR,"Summer Infant, Inc.",1,18769015,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/sumr
SMMF,"Summit Financial Group, Inc.",20.16,251401933.4,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/smmf
SSBI,Summit State Bank,11.801,71590471.48,n/a,2006,n/a,n/a,https://www.nasdaq.com/symbol/ssbi
SMMT,Summit Therapeutics plc,1.32,9128419.08,6915469,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/smmt
WISA,"Summit Wireless Technologies, Inc.",4.2596,65454406.49,n/a,2018,Technology,Semiconductors,https://www.nasdaq.com/symbol/wisa
SNHY,Sun Hydraulics Corporation,40.39,1291170152,n/a,1997,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/snhy
SNDE,Sundance Energy Australia Limited,3.7,5464415.3,1476869,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/snde
SNSS,"Sunesis Pharmaceuticals, Inc.",0.49,18336539.41,n/a,2005,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snss
STKL,"SunOpta, Inc.",4.6,401068797.4,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/stkl
SPWR,SunPower Corporation,6.66,939626266.5,n/a,2005,Technology,Semiconductors,https://www.nasdaq.com/symbol/spwr
RUN,Sunrun Inc.,14.28,1597252643,n/a,2015,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/run
SUNW,"Sunworks, Inc.",0.362,9447070.198,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/sunw
SPCB,"SuperCom, Ltd.",1.49,22287925.11,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/spcb
SCON,Superconductor Technologies Inc.,1.55,5069443.95,n/a,1993,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/scon
SGC,"Superior Group of Companies, Inc.",17.51,268105082.9,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/sgc
SUPN,"Supernus Pharmaceuticals, Inc.",46.01,2404345168,n/a,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/supn
SPRT,"support.com, Inc.",2.66,50309465.78,n/a,2000,Technology,EDP Services,https://www.nasdaq.com/symbol/sprt
SURF,"Surface Oncology, Inc.",8.33,230588760.9,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/surf
SGRY,"Surgery Partners, Inc.",13.62,665902502.4,n/a,2015,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/sgry
SRDX,"Surmodics, Inc.",56.84,758904489.3,n/a,1998,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/srdx
STRO,"Sutro Biopharma, Inc.",10.22,233508440.5,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/stro
SIVB,SVB Financial Group,240.43,12803102827,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sivb
SVMK,SVMK Inc.,14.22,0,n/a,2018,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/svmk
SYKE,"Sykes Enterprises, Incorporated",26.28,1124295166,n/a,1996,Technology,EDP Services,https://www.nasdaq.com/symbol/syke
SYMC,Symantec Corporation,21.96,14029990120,n/a,1989,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/symc
SYNC,"Synacor, Inc.",1.675,65325507.53,n/a,2012,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/sync
SYNL,Synalloy Corporation,15.08,133774499,n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/synl
SYNA,Synaptics Incorporated,39.21,1357399227,n/a,2002,Technology,Semiconductors,https://www.nasdaq.com/symbol/syna
SNCR,"Synchronoss Technologies, Inc.",6.06,257394567.1,n/a,2018,Technology,EDP Services,https://www.nasdaq.com/symbol/sncr
SNDX,"Syndax Pharmaceuticals, Inc.",4.94,122689597.9,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sndx
SYNH,"Syneos Health, Inc.",50.48,5210844341,n/a,2014,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/synh
SGYP,"Synergy Pharmaceuticals, Inc.",0.37,91773801.37,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sgyp
SYBX,"Synlogic, Inc.",7.87,200273627.2,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/sybx
SNPS,"Synopsys, Inc.",89.45,13291206171,n/a,1992,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/snps
SES,"Synthesis Energy Systems, Inc.",1.46,16092533.18,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ses
SYPR,"Sypris Solutions, Inc.",1.2545,26844019.32,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/sypr
SYRS,"Syros Pharmaceuticals, Inc.",7,235582228,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/syrs
TROW,"T. Rowe Price Group, Inc.",95.27,22927173078,n/a,1986,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/trow
TTOO,"T2 Biosystems, Inc.",4.45,195972455.3,n/a,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ttoo
TRHC,"Tabula Rasa HealthCare, Inc.",72.38,1481324448,n/a,2016,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/trhc
TCMD,"Tactile Systems Technology, Inc.",54.24,1001951166,n/a,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/tcmd
TAIT,Taitron Components Incorporated,1.7605,9911345.644,n/a,1995,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/tait
TLC,"Taiwan Liposome Company, Ltd.",6.17,30850000,5000000,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tlc
TTWO,"Take-Two Interactive Software, Inc.",101.69,11579651307,n/a,1997,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ttwo
TLND,Talend S.A.,37.13,1107702929,29833098,2016,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tlnd
TNDM,"Tandem Diabetes Care, Inc.",35.25,2022267226,n/a,2013,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/tndm
TLF,"Tandy Leather Factory, Inc.",6.3,57671510.4,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/tlf
TANH,Tantech Holdings Ltd.,1.76,50517705.92,n/a,2015,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/tanh
TAOP,Taoping Inc.,1.12,45651382.56,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/taop
TEDU,"Tarena International, Inc.",6.96,243095963.8,34927581,2014,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/tedu
TATT,TAT Technologies Ltd.,6.5865,60085352.84,n/a,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/tatt
TAYD,"Taylor Devices, Inc.",12.25,42400520.75,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tayd
CGBD,"TCG BDC, Inc.",15.31,957926046.8,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/cgbd
AMTD,TD Ameritrade Holding Corporation,51.73,29091377753,n/a,1997,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/amtd
PETZ,"TDH Holdings, Inc.",0.9261,8727334.875,n/a,2017,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/petz
TECD,Tech Data Corporation,83.89,3166008600,n/a,1986,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/tecd
TCCO,Technical Communications Corporation,3.54,6545548.5,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/tcco
TTGT,"TechTarget, Inc.",13.83,387263109.9,n/a,2007,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ttgt
TGLS,Tecnoglass Inc.,9.31,344857938.4,n/a,2012,Consumer Durables,Electronic Components,https://www.nasdaq.com/symbol/tgls
TGEN,Tecogen Inc.,3.99,99030387.54,n/a,2014,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tgen
TNAV,"Telenav, Inc.",3.75,169727767.5,n/a,2010,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tnav
TLGT,"Teligent, Inc.",1.86,99580471.68,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tlgt
TELL,Tellurian Inc.,7.07,1700413661,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tell
TENB,"Tenable Holdings, Inc.",27.76,2583477710,n/a,2018,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tenb
TENX,"Tenax Therapeutics, Inc.",1.95,2857717.2,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/tenx
TZAC,Tenzing Acquisition Corp.,9.805,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tzac
TZACU,Tenzing Acquisition Corp.,10.07,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tzacu
TZACW,Tenzing Acquisition Corp.,0.28,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tzacw
TER,"Teradyne, Inc.",34.49,6182329396,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/ter
TERP,"TerraForm Power, Inc.",11.55,2415586866,n/a,2014,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/terp
TBNK,Territorial Bancorp Inc.,27.39,264408132.5,n/a,2009,Finance,Savings Institutions,https://www.nasdaq.com/symbol/tbnk
TSRO,"TESARO, Inc.",73.69,4056410188,n/a,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tsro
TSLA,"Tesla, Inc. ",359.7,61772279168,n/a,2010,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/tsla
TESS,TESSCO Technologies Incorporated,12.23,103057990.7,n/a,1994,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/tess
TTEK,"Tetra Tech, Inc.",55.27,3059547620,n/a,1991,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/ttek
TTPH,"Tetraphase Pharmaceuticals, Inc.",1.76,94381261.92,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ttph
TCBI,"Texas Capital Bancshares, Inc.",55.65,2792605205,n/a,2003,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbi
TCBIL,"Texas Capital Bancshares, Inc.",25.2,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbil
TCBIP,"Texas Capital Bancshares, Inc.",24.85,149100000,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbip
TCBIW,"Texas Capital Bancshares, Inc.",45.24,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbiw
